manuscriptID,cluster,betweenness,scaled_betweenness,eigen,scaled_eigen,interaction_score,residuals,keystatus
KOEHLER2014,6,13.738578263597383,0.010288870773338402,0.052497454285447775,0.052000453083010933,5.404302443698444e-4,0.002855719790131978,Pulse-Taker
KOSTER2005,6,0,0.01,0.053864511461801545,0.05336822733296363,5.39073003363269e-4,0.004624295563246177,Pulse-Taker
SHERINVA2009,6,34.40338534033889,0.010723374161288251,0.049733189787540745,0.04923473862300562,5.332954787754738e-4,-5.124867009406352e-4,Pulse-Taker
STEVENS2002,6,10.290315828138121,0.010216366747281776,0.05158081812525321,0.051083336112209714,5.271576731282804e-4,0.0020398612699364413,Pulse-Taker
NIESS2009,6,13.641915948420442,0.010286838327389332,0.05109257313028361,0.050594835014129175,5.257180686780644e-4,0.0014536636519677383,Pulse-Taker
POLLYMCG2010,6,19.66977735902327,0.010413581644918143,0.0502332483455463,0.04973505948078625,5.231516187050785e-4,4.181708235934396e-4,Pulse-Taker
WHITCOMB1997,6,10.225506628233575,0.010215004052879438,0.050850966330097544,0.05035310148196676,5.195526623367071e-4,0.001311903564438637,Pulse-Taker
KINUTHIA2010,6,10.225506628233575,0.010215004052879438,0.05085096633009752,0.05035310148196674,5.195526623367069e-4,0.0013119035644386162,Pulse-Taker
LEATHAM2008,6,10.225506628233575,0.010215004052879438,0.050850966330097516,0.050353101481966735,5.195526623367069e-4,0.0013119035644386092,Pulse-Taker
HUTCHISO2011,6,42.15271406640067,0.010886313479971784,0.04677120846064474,0.04627120362399789,5.088109371176238e-4,-0.003700947037252634,Pulse-Taker
FRIEDMAN2009,6,33.929649722523095,0.010713413278025753,0.046837618327320606,0.04633764832518027,5.014488654944183e-4,-0.0033942129395627837,Pulse-Taker
LU2012,6,30.671979813827686,0.010644916697975723,0.04693829708643766,0.046438379894144184,4.99325945012238e-4,-0.0031983267269995543,Pulse-Taker
KOH2014,6,25.742487463773084,0.01054126796227655,0.04735022550643942,0.04685052438630426,4.988524562921265e-4,-0.002642330790464467,Pulse-Taker
HERRING2016,6,40.2187973642975,0.010845650465022935,0.04590497734775823,0.045404518139873395,4.974156901796568e-4,-0.004510658217320657,Pulse-Taker
GRAHAM2009,6,40.2187973642975,0.010845650465022935,0.045904977347758204,0.04540451813987337,4.974156901796564e-4,-0.004510658217320685,Pulse-Taker
GROSSMAN1989,6,9.74713250119228,0.010204945639164997,0.048363743981383545,0.047864574490322116,4.933892734500008e-4,-0.0011613379993257952,Pulse-Taker
ISTE2000,6,33.76742068857718,0.010710002209893757,0.04553149858454647,0.04503084347281395,4.8715195263355273e-4,-0.0046955914367135376,Pulse-Taker
MERRILL2007,6,6.965658934591468,0.010146461682179923,0.048009131357140675,0.04750977585824059,4.8692537401474233e-4,-0.0014346603079363016,Pulse-Taker
YOONHOHE2006,6,6.965658934591468,0.010146461682179923,0.04800913135714063,0.047509775858240545,4.869253740147419e-4,-0.0014346603079363432,Pulse-Taker
POPEHARE2002,6,35.25476614251809,0.010741275506391961,0.045186411942131736,0.044685575819301146,4.848283646837175e-4,-0.005084146686149037,Pulse-Taker
PAMUK2011,6,0.8046232145758011,0.01001691820840417,0.04836932885162222,0.04787016229003811,4.8435505079024794e-4,-8.944026668057926e-4,Pulse-Taker
GAGNEWAG2005,6,3.689084102610158,0.010077567602497492,0.0480333568664273,0.04753401407473027,4.8386589924864803e-4,-0.0013146748369217895,Pulse-Taker
NCES2008,6,3.689084102610158,0.010077567602497492,0.048033356866427276,0.04753401407473025,4.838658992486478e-4,-0.0013146748369218103,Pulse-Taker
SAHIN2011,6,3.689084102610158,0.010077567602497492,0.048033356866427276,0.04753401407473025,4.838658992486478e-4,-0.0013146748369218103,Pulse-Taker
GUSTAFSO2002,6,3.689084102610158,0.010077567602497492,0.04803335686642726,0.047534014074730235,4.8386589924864765e-4,-0.0013146748369218242,Pulse-Taker
MERRIAM1995,6,3.689084102610158,0.010077567602497492,0.04803335686642726,0.047534014074730235,4.8386589924864765e-4,-0.0013146748369218242,Pulse-Taker
MERRILL2009,6,3.689084102610158,0.010077567602497492,0.04803335686642726,0.047534014074730235,4.8386589924864765e-4,-0.0013146748369218242,Pulse-Taker
JANGGUAN2009,6,3.689084102610158,0.010077567602497492,0.048033356866427256,0.04753401407473023,4.838658992486476e-4,-0.0013146748369218312,Pulse-Taker
LAMBERTG2010,6,11.927353337996703,0.010250787506284898,0.047087488328220024,0.04658764939241978,4.823839336757555e-4,-0.002501311978667294,Pulse-Taker
CHAIKOHT2011,6,16.319480539533355,0.010343137468338126,0.04662003172613127,0.046119947591524574,4.8184339189059444e-4,-0.003097131262608435,Pulse-Taker
BROWN2006,6,24.67884569791309,0.01051890356520694,0.0454261878502797,0.044925477499052784,4.7734016710445504e-4,-0.004535282846565011,Pulse-Taker
GRAHAMCU2004,6,15.955636325639018,0.010335487189144328,0.04592777027307822,0.045427323020951545,4.7425607587895546e-4,-0.003778759139508319,Pulse-Taker
