manuscriptID,cluster,betweenness,scaled_betweenness,eigen,scaled_eigen,interaction_score,residuals,keystatus
FRIEDMAN2006,3,550.6893969942416,0.05347123565782193,0.04143916057406014,0.04005702081224395,0.0021635337369714886,-0.0384154129208236,Hub
MOUZA2014,3,123.92435027148262,0.019782546502253466,0.09486204031597907,0.09355693049659851,0.001869489220360662,0.0370491108778024,Hub
LOCKELAT2013,3,2.411046215153745,0.01019032717675867,0.16884067882105963,0.16764223809726211,0.001725585105914321,0.11730369212170799,Hub
ARTINOST2009,3,2.411046215153745,0.01019032717675867,0.16884067882105952,0.167642238097262,0.0017255851059143196,0.11730369212170788,Hub
LOCKELAT2004,3,2.411046215153745,0.01019032717675867,0.16884067882105952,0.167642238097262,0.0017255851059143196,0.11730369212170788,Hub
REEVERYA2008,3,2.411046215153745,0.01019032717675867,0.16884067882105952,0.167642238097262,0.0017255851059143196,0.11730369212170788,Hub
HAYES2013,3,2.411046215153745,0.01019032717675867,0.1688406788210595,0.16764223809726198,0.0017255851059143194,0.11730369212170785,Hub
VOOGTFIS2012,3,2.411046215153745,0.01019032717675867,0.1688406788210595,0.16764223809726198,0.0017255851059143194,0.11730369212170785,Hub
BOBKO2001,3,2.411046215153745,0.01019032717675867,0.16884067882105946,0.16764223809726195,0.0017255851059143192,0.11730369212170783,Hub
PALLANT2013,3,2.411046215153745,0.01019032717675867,0.16884067882105946,0.16764223809726195,0.0017255851059143192,0.11730369212170783,Hub
STIPEK2002,3,2.411046215153745,0.01019032717675867,0.16884067882105946,0.16764223809726195,0.0017255851059143192,0.11730369212170783,Hub
ZIMMERMA2011,3,2.411046215153745,0.01019032717675867,0.16884067882105946,0.16764223809726195,0.0017255851059143192,0.11730369212170783,Hub
AIKENWES1991,3,2.411046215153745,0.01019032717675867,0.16884067882105944,0.16764223809726192,0.001725585105914319,0.1173036921217078,Hub
ROVALBAK2013,3,2.411046215153745,0.01019032717675867,0.16884067882105944,0.16764223809726192,0.001725585105914319,0.1173036921217078,Hub
BANDURAL2003,3,2.411046215153745,0.01019032717675867,0.16884067882105938,0.16764223809726186,0.0017255851059143183,0.11730369212170774,Hub
SAHINCEL2013,3,2.411046215153745,0.01019032717675867,0.16884067882105938,0.16764223809726186,0.0017255851059143183,0.11730369212170774,Hub
TABACHNI2013,3,2.411046215153745,0.01019032717675867,0.16884067882105938,0.16764223809726186,0.0017255851059143183,0.11730369212170774,Hub
DECI1975,3,2.411046215153745,0.01019032717675867,0.16884067882105935,0.16764223809726184,0.001725585105914318,0.11730369212170771,Hub
LOCKELAT1990,3,2.411046215153745,0.01019032717675867,0.16884067882105935,0.16764223809726184,0.001725585105914318,0.11730369212170771,Hub
SAHINAKT2009,3,2.411046215153745,0.01019032717675867,0.16884067882105935,0.16764223809726184,0.001725585105914318,0.11730369212170771,Hub
YURDAKUL2012,3,2.411046215153745,0.01019032717675867,0.16884067882105935,0.16764223809726184,0.001725585105914318,0.11730369212170771,Hub
BROPHY2010,3,2.411046215153745,0.01019032717675867,0.16884067882105933,0.1676422380972618,0.0017255851059143176,0.11730369212170769,Hub
LOCKELAT1984,3,2.411046215153745,0.01019032717675867,0.16884067882105933,0.1676422380972618,0.0017255851059143176,0.11730369212170769,Hub
PINTRICH1993,3,2.411046215153745,0.01019032717675867,0.16884067882105933,0.1676422380972618,0.0017255851059143176,0.11730369212170769,Hub
WANG2009,3,2.411046215153745,0.01019032717675867,0.16884067882105933,0.1676422380972618,0.0017255851059143176,0.11730369212170769,Hub
DECIRYAN2000,3,2.411046215153745,0.01019032717675867,0.1688406788210593,0.16764223809726178,0.0017255851059143174,0.11730369212170766,Hub
HAYES2005,3,2.411046215153745,0.01019032717675867,0.1688406788210593,0.16764223809726178,0.0017255851059143174,0.11730369212170766,Hub
LATHAM2009,3,2.411046215153745,0.01019032717675867,0.1688406788210593,0.16764223809726178,0.0017255851059143174,0.11730369212170766,Hub
LATHAM2012,3,2.411046215153745,0.01019032717675867,0.16884067882105927,0.16764223809726175,0.0017255851059143172,0.11730369212170763,Hub
VOGT2007,3,2.411046215153745,0.01019032717675867,0.16884067882105927,0.16764223809726175,0.0017255851059143172,0.11730369212170763,Hub
TEO2009,3,358.72153649154507,0.03831735735874897,0.044534729053294565,0.043157052762240584,0.0016703678921627847,-0.02540505108158652,Hub
KOEHLER2007,3,78.03011695009388,0.01615967117009955,0.10191547563263088,0.10062053609457997,0.001642418965906611,0.04647290047462251,Hub
CRESWELL1998,3,118.05441993654466,0.019319176177206597,0.08091513292359877,0.07958991319103531,0.0015531429847133237,0.023405374787931376,Hub
KOEHLER2012,3,115.01996819364624,0.019079637577902125,0.0813236122080661,0.0799989814578997,0.001541769265472766,0.02397057802563209,Hub
ANGELI2005,3,214.9465745166984,0.02696781024958554,0.054005487964922584,0.05264146747110957,0.0014339647535561743,-0.00850857499735491,Hub
ANGELIVA2009,3,148.1663656327631,0.021696203035941518,0.06597090405576424,0.06462413638166346,0.0014162609938979246,0.00690591829780726,Hub
HUGHES2005,3,269.77791536283047,0.03129617784185551,0.045676344853747726,0.04430031464766365,0.0014004348744075135,-0.019669657854681374,Hub
BARAN2017,3,83.89551228467366,0.01662268350374445,0.07863863857835345,0.07731013639023505,0.001298082756410297,0.02289312634241549,Hub
TONDEUR2017,3,83.89551228467366,0.01662268350374445,0.0786386385783534,0.07731013639023501,0.0012980827564102963,0.02289312634241545,Hub
PRENSKY2001,3,92.37973255333242,0.017292424996289642,0.0719912969873389,0.07065321006057333,0.0012341063997167285,0.015807590094419205,Hub
ZHAOPUGH2002,3,171.09626860792415,0.02350628185947594,0.053089047311933826,0.05172370541105541,0.0012281131295038073,-0.007160226530332129,Hub
GREENHOW2009,3,171.09626860792415,0.02350628185947594,0.0530890473119338,0.05172370541105538,0.0012281131295038066,-0.007160226530332157,Hub
CASSIDYE2002,3,171.09626860792415,0.02350628185947594,0.05308904731193377,0.05172370541105535,0.001228113129503806,-0.007160226530332185,Hub
NCATE2010,3,178.55839593009037,0.024095339678822242,0.0509650775923163,0.049596673159690664,0.0012071198855780532,-0.00966960165183082,Hub
NUNNALLY1978,3,178.55839593009037,0.024095339678822242,0.05096507759231629,0.04959667315969066,0.001207119885578053,-0.009669601651830827,Hub
VYGOTSKY1978,3,111.5452128113777,0.01880534155749507,0.06373051671729281,0.06238051864998692,0.00118493632297646,0.006556947376012596,Hub
SCHUNKPI2008,3,53.76404791690012,0.014244115847646208,0.07904904221577584,0.07772113178476076,0.0011182513181336466,0.024859765706268567,Hub
ISTE2017,3,91.15797933753295,0.017195980208629644,0.06531139085404129,0.06396367223412461,0.001111028325059879,0.009190785308606793,Hub
FULLAN2007,3,71.73389954545439,0.0156626498872423,0.07071758436612893,0.06937766088524339,0.0010976141539812039,0.015600197468036477,Hub
COXGRAHA2009,3,71.73389954545439,0.0156626498872423,0.07071758436612889,0.06937766088524334,0.0010976141539812032,0.015600197468036436,Hub
ISTE2008,3,217.14099229925984,0.027141036850784186,0.04127081674508857,0.03988843424990574,0.0010935489534310847,-0.021356583933214084,Hub
NIESS2008,3,35.65319350832931,0.012814451096051732,0.08200567810079692,0.08068203081495721,0.0010443393315236445,0.028751794518854987,Hub
WILSON2013,3,140.7389262233215,0.021109883468751076,0.04932941771856356,0.04795865484351536,0.0010226278940047107,-0.009351954205568771,Hub
WILLISME1996,3,87.53295601966266,0.016909822087960606,0.06072883038843815,0.059374504218150194,0.0010141538413028144,0.004795450751693556,Hub
ERTMER2003,3,115.94681038649372,0.019152802188666017,0.05252235271679756,0.05115619370436969,9.896812714594693e-4,-0.004878551191304853,Hub
LU2012,3,69.28282131865672,0.015469162596957697,0.06145402237204759,0.060100741849186776,9.390991392554043e-4,0.0064632292384752075,Hub
BRINKERH2006,3,152.5970940994446,0.0220459632498883,0.04304472287625148,0.04166489815945555,9.2782102387242e-4,-0.016249102006475613,Hub
KOEHLER2014,3,49.49527771541333,0.013907140564644961,0.06445828014078321,0.06310933142863917,8.865357001200515e-4,0.010489477904095601,Hub
HARRIS2017,3,45.36545622132699,0.013581133845841108,0.06147927037424109,0.060126026256234616,8.248278890954334e-4,0.00772376596053457,Hub
PIERSON2005,3,75.59869621687736,0.015967735635742285,0.046156432189232155,0.04478109421651317,7.222754282106567e-4,-0.009160564478304215,Hub
STAKE1995,3,63.08945064433205,0.014980260000377239,0.04902975148426457,0.047658556523321904,7.21149058547512e-4,-0.005641165237303075,Hub
BLACKWELL2013,3,30.082482568687798,0.012374701049363807,0.058286335376007026,0.05692848739538021,7.115889017275816e-4,0.005320168955105578,Hub
ARCHAMBA2009,3,39.694081063663084,0.013133437399662206,0.051804994452178274,0.050437801087688215,6.691128314765328e-4,-0.0016575936753955452,Hub
POLLY2010,3,30.215988634759448,0.012385239973286489,0.05394625352768536,0.052582147624300406,6.578207238765016e-4,9.731917595422379e-4,Hub
PAMUK2011,3,1.4347407661923066,0.010113257953204577,0.05958041649355272,0.05822443443618712,5.947865905379877e-4,0.008093854207732329,Hub
OZGUNKOC2009,3,1.4347407661923066,0.010113257953204577,0.05958041649355268,0.058224434436187085,5.947865905379874e-4,0.008093854207732294,Hub
CRESWELL2009,3,1.4347407661923066,0.010113257953204577,0.059580416493552675,0.05822443443618708,5.947865905379873e-4,0.008093854207732287,Hub
HOFERGRA2012,3,1.4347407661923066,0.010113257953204577,0.059580416493552675,0.05822443443618708,5.947865905379873e-4,0.008093854207732287,Hub
BIELEFEL2001,3,1.4347407661923066,0.010113257953204577,0.05958041649355266,0.058224434436187064,5.947865905379871e-4,0.008093854207732273,Hub
STRAUSSC1998,3,1.4347407661923066,0.010113257953204577,0.059580416493552654,0.05822443443618706,5.947865905379871e-4,0.008093854207732266,Hub
PIERSONT2005,3,1.4347407661923066,0.010113257953204577,0.05958041649355263,0.058224434436187036,5.947865905379869e-4,0.008093854207732246,Hub
KLEINERT2007,3,1.4347407661923066,0.010113257953204577,0.059580416493552626,0.05822443443618703,5.947865905379868e-4,0.008093854207732239,Hub
NIESSRON2009,3,1.4347407661923066,0.010113257953204577,0.05958041649355262,0.05822443443618702,5.947865905379867e-4,0.008093854207732232,Hub
HARRISMI2009,3,53.6398930247233,0.01423431510224354,0.04167431811692673,0.04029251742653607,5.793296861736903e-4,-0.012508546016585197,Hub
GUBA1981,3,15.274619587115094,0.011205773329356487,0.051287439869973105,0.04991950024845109,5.650369742413109e-4,-9.139271663799898e-4,Hub
GREENE2007,3,15.274619587115094,0.011205773329356487,0.05128743986997309,0.04991950024845108,5.650369742413107e-4,-9.139271663800037e-4,Hub
USDOE2010,3,842.6992595970079,0.07652239593237826,0.03694413814309021,0.0355555170511627,0.002748276114514645,-0.05799221747515333,Gatekeeper
LEE2010,3,502.6677595286519,0.04968042375852732,0.039162666228814855,0.037777244011443736,0.0018957469605230437,-0.03821167640329072,Gatekeeper
FOULGER2012,3,380.7157751088874,0.040053575152785875,0.03057066636910851,0.029172855428819464,0.0011802799569086645,-0.040505076475522504,Gatekeeper
KAY2006,4,5429.400897795913,0.48857773416552147,0.27397309960104427,0.27397309960104427,0.13520924871250803,0.01841607790254044,Hub
ERTMER2010,4,4248.830618587263,0.38451567282903143,0.17006606247494435,0.17006606247494432,0.06605360246256294,-0.037519718345373924,Hub
ISTE2008,4,2455.5260356215035,0.226443786051836,0.20737476355620288,0.20737476355620285,0.04743305716289987,0.07265804240344594,Hub
ERTMER2005,4,3572.0578683977187,0.32486114087833967,0.11159371046694358,0.11159371046694357,0.03661864656276606,-0.06849211614404387,Hub
HARGRAVE2000,4,1143.2804996562197,0.1107751317945993,0.1816196772579847,0.18161967725798467,0.020322165338127113,0.10022468358367193,Hub
MISHRA2006,4,2849.3239984499237,0.26115533900529925,0.0739186995519854,0.07391869955198539,0.019499255596292533,-0.07679959072789184,Hub
OTTENBREITLEFTWICH2010,4,1655.2290122720065,0.1559011344216173,0.12078633904318616,0.12078633904318614,0.019020936645926065,0.0185888519905183,Hub
LINCOLNG1985,4,1122.967996386109,0.10898467425181854,0.15546286277718416,0.15546286277718413,0.01711421157376422,0.07489324646868357,Hub
ANDERSON2007,4,1620.9308606738425,0.15287790368457993,0.10087664354213703,0.10087664354213702,0.015577585651978308,7.282607523490406e-5,Hub
IRVING2009,4,949.5866254261176,0.09370187137494329,0.15891705178071724,0.15891705178071722,0.015041237520446431,0.08539260648540446,Hub
USDOE2010,4,3185.6852687705236,0.290804100929735,0.04682142215274565,0.04682142215274564,0.013753395528667448,-0.11756455721333993,Hub
BELLAND2009,4,568.7470118657798,0.06013253973613044,0.16436368676255578,0.16436368676255575,0.009983440328713416,0.10631426159929666,Hub
USDOE2016,4,1497.5504778366997,0.14200246730215238,0.06596339142979066,0.06596339142979064,0.009461580136008004,-0.029826992979410986,Hub
POPE2002,4,900.0626699079559,0.08933655319989059,0.10012614524680843,0.10012614524680842,0.009035277476304518,0.028614054185073987,Hub
SHULMAN1986,4,1199.9584565326577,0.11577104362532602,0.07240171477552945,0.07240171477552944,0.008466688969521444,-0.011296328509371139,Hub
KOEHLER2009,4,1546.4019120950124,0.14630850569537,0.0464218334082181,0.04642183340821809,0.006860514219793731,-0.05135357803522434,Hub
VYGOTSKY1978,4,1075.015922905376,0.10475791054308893,0.0415915693847882,0.04159156938478819,0.004401056469654867,-0.03702956447581048,Hub
BANDURA1977,4,395.7863792485257,0.04488682308783439,0.0906710401455782,0.09067104014557818,0.004111045392125755,0.03964968973216568,Hub
TEO2008,4,425.68348171042436,0.047522120761310356,0.07707146878811813,0.07707146878811812,0.0036995956030308193,0.024835280826261737,Hub
BAKIR2015,4,381.6397905740658,0.04363986371212443,0.07010021158578378,0.07010021158578376,0.003090064323024939,0.019653693035292647,Hub
